C1 C2 C3 C4 C5 C6 C7 C8 C9 C10 C11 C12 C13 C14 C15 C16 C17 C18 C19 C20 C21 C22 C23 C24 C25 C26 C27 C28 C29 C30 C31 C32 C33 C34 C35 C36 C37 C38 C39 C40 C41 C42 C43 C44 C45 C46 C47 C48 C49 C50
0.34800319294 -0.42221436514 0.58533127386 0.04876566439 0.54286192888 0.12188218875 -0.54922617076 -0.18149093856 -0.28531703323 0.94737127524 -0.09590546846 -0.1215332015 0.03934047157 0.18445425054 0.25855134915 0.32487733232 -0.35762158194 -0.22977917539 -0.41046993364 -0.08764583873 0.15863472831 -0.91186245375 0.27054857706 -0.02222409389 0.34883667149 0.44556081481 0.19817385923 -0.13203246899 0.09049504215 0.00359414491 0.03098506213 -0.10046098513 0.13480610037 -0.16634781576 -0.00775091549 -0.5785570198 -0.50637693113 0.01655286327 0.119451912 -0.19390239371 -0.10709564247 0.43204399811 -0.09418724673 0.00292369462 -0.01807006389 0.14717064544 -0.56129932801 -0.42812362866 0.00437484579 0.05845280099
0.31120208214 -0.00825198959 -0.11459844568 -0.02948275075 0.40344081736 0.0406918182 0.32678708613 -0.02256952812 0.2366925796 0.20257469941 -0.32445331409 0.18702642121 -0.29230189346 -0.09338528068 -0.87132019591 0.06318083616 -0.01430406914 -0.10047811461 -0.22715411542 -0.08499764175 -0.06577676383 0.7338956964 -0.29243678051 0.14334444345 -0.03879105083 -0.27783567216 -0.04344893406 0.91237861864 0.12578311634 -0.01201246605 0.14797699577 0.34105106582 -0.40220662374 -0.22316796071 0.29179542284 0.07923800361 0.61725115422 0.00032032841 -0.14880013935 0.11285491067 -0.08846577868 0.94233837261 0.7127857021 0.05311927798 0.20250097438 0.00082585947 -1.50593527933 0.1350545176 -0.1453496446 0.1125211465
0.27104603346 -0.00798923538 1.53228619776 0.07853217716 0.54134202153 0.03632769645 -0.4338582845 0.06476118217 -0.03574299574 -0.1818611698 0.00465684566 -0.06533502621 0.0644122154 0.18614965426 -0.19623446016 0.1739921271 -0.46985939259 0.13386888426 -0.86266568993 0.05945548147 0.19077428826 -1.10666434529 0.26872122056 -0.27964871048 -0.1847161009 0.21541610309 0.12825533175 0.13074562402 0.02568487735 -0.37168420599 0.15825415087 0.11165100797 -0.44600857153 -0.31668701253 0.14183269717 -0.33932102875 -0.70160775414 0.10541480053 -0.50535334905 -0.04021290212 -0.21783841197 0.42715690116 0.24188355452 0.21338505608 -0.34309163324 0.06877055279 -0.37049428601 -0.05818033128 -0.01952568731 0.18953874216
-0.3366656143 -0.22563915352 1.15524073619 0.13153185155 -0.29757374186 0.1946299679 -0.29453974338 -0.54698894773 1.35210521872 0.24772877893 -0.45341457855 0.07287126084 -0.17619462938 0.23210762331 -0.66879203894 -0.61034738722 0.0834013245 -0.40858212822 -0.84659619142 -0.41174871327 -0.54350548357 -0.65884438779 -0.13765273273 -0.12353338249 -0.13507947867 -0.73182975676 0.00844065122 -0.15204327052 0.0266352689 -0.41527212612 -0.52701621485 -0.23955236258 -0.18944910941 0.03995357981 -0.00190778818 -0.06298928874 -0.23899896724 0.11725750862 0.35504761442 -0.07606223389 -0.49905987523 0.15457041058 -0.33825811651 -0.76152830282 -0.45787613862 -0.22703615467 0.20448108584 -0.18255639494 -0.28302919992 -0.18810566741
-0.70663405283 -0.59112149089 1.18861092065 0.05980029358 -0.61123229629 -0.12001038869 1.01280448682 -0.27654192385 0.12728684761 -0.06059188041 -0.46213158166 0.04425122631 -0.2240273497 0.13102161249 0.0536316548 -0.35669369622 0.01342701483 -0.38518107398 -0.58785855459 -0.51429792745 -0.50389335317 0.38247753181 -0.39888565682 0.04100663424 -0.04367876396 -0.26793778477 -0.33361553089 0.46938022356 -0.20263648617 -0.19008876564 -1.23928575454 0.19416599924 0.17839083174 0.0524459204 -0.27432226391 -0.19613598816 -0.02049742238 -0.02750444042 -0.01068042152 -0.19928581297 -0.7098810973 0.87852016131 0.27156144827 -0.37333152855 -0.16764117322 -0.26249665091 -0.74853939562 0.39076959192 -0.23609374501 0.02583475439
0.71104706203 0.20120876797 1.59393291868 0.02783793766 0.69244492529 -0.08506088325 -0.00742107955 0.37557704819 0.11390579076 -0.00235106317 0.19137087102 -0.18807673007 -0.0689929318 -0.12937397146 0.12851796216 0.07500699308 0.43790719568 -0.09074885233 -0.05792672413 0.01614978396 0.31390612916 -0.02993722102 0.41584777639 -0.06148027766 -0.1396121326 0.14558271863 0.38712195852 0.14387229089 -0.07310562602 -0.19193373305 -0.01566167893 0.09064712109 0.26848570359 0.13855425004 0.13724892487 -0.02275188491 0.37738569153 -0.07041770041 0.09066550863 0.06331739748 -0.1168601539 0.31192137766 1.15662756364 0.14759492608 -0.25205735104 0.00310636749 0.48715746827 -0.0257918354 0.08098217222 -0.13617025293
-0.02992016282 -0.84437983734 -0.11516375503 -0.05973003318 -0.010968665 -0.06056133857 -0.86992029511 -0.2178647538 0.57128982388 0.03871817725 -0.2989518456 -0.14276651426 0.01662505609 0.21313220644 0.00113295154 -0.17448348278 0.37898118612 -0.31633018555 -0.34635230761 -0.30864214219 -0.34178125398 -0.50140815139 0.10994863556 -0.00837853453 -0.17975371554 -0.30291418832 -0.26430436189 0.44201190419 -0.18313303125 -0.29320362242 -0.1800762809 -0.26592505618 -0.91457340827 -0.2238935737 -0.11080533639 -0.13794052507 -0.37216634172 0.02487899575 0.30504126996 -0.13639565403 -0.29300966347 0.59279719089 0.70410192539 -0.22943292247 -0.42125006963 -0.39157416931 -0.59282324292 -0.02086068245 -0.23800273658 -0.26531737313
0.46538990649 0.46687895556 0.13688265378 -0.13772913258 0.40129444992 -0.05560760903 1.03218397659 0.54924091681 0.22824519451 -0.24174030611 0.02595512855 -0.24926486862 0.52904067675 -0.14905667622 0.15383070574 -0.09573729485 0.20058762454 0.31585215193 0.77831571132 0.45575742984 0.23337931426 0.94783428602 0.19779052048 -0.02215677619 -0.11432621613 0.07696247741 -0.24308488671 0.81225541265 0.05280118943 0.30973553671 0.31789538365 -0.09294715153 0.0982814125 0.41416033856 0.27448594154 -0.38723114123 -0.0797539827 -0.05489503767 0.17172433149 0.1977146262 0.02393737139 0.16822271849 -0.35960230208 -0.00348757289 0.22910777689 0.12883586614 -0.00315252822 -0.0596841857 -0.09479324182 0.03034968508
0.8986132183 -0.12640346022 1.0930663664 -0.08855011221 0.75483097685 0.23781674898 0.67862750791 0.54959831015 0.22218770808 0.1454322642 0.21369508833 0.17132590407 0.18584164111 0.13615915665 -0.34854073389 0.33362616736 0.55664270787 0.27592716818 0.13045914263 0.32632681528 0.30855799601 0.08694526845 0.588364476 0.07766560961 0.3479973203 0.45564084426 0.41982568039 0.29299818215 0.17560852912 0.05234229884 0.51921937014 0.46671207145 0.14316502822 0.18844182784 0.25634489946 0.04921603192 0.57128996464 0.01625361034 0.24830777086 0.2098226315 0.36176233695 0.66253932079 -0.38758638009 0.42012104753 0.09484070371 0.18492510979 0.34110632256 0.10063548566 0.27174276589 0.20935484207
0.02945984912 -0.45779822387 0.61395120007 0.03656522786 0.00713005259 0.05126604923 0.28212722068 0.12856662485 0.25777065834 0.95140686212 0.09935482893 0.14957346319 -0.08074789846 0.12922544226 -0.13626457004 0.31069616814 -0.55564700078 0.09948834367 -0.26389101342 0.15904485278 0.14144206705 0.34197187351 -0.01182925293 0.17120853195 -0.13222179717 0.18921721881 -0.57293788002 -0.2982216376 0.04567288073 0.03675292649 0.24440895745 -0.12072499377 0.34653875599 0.07792880019 -0.24288132909 -0.084436807 0.0332407004 -0.0171708606 0.39948008808 0.06999145899 0.18954788085 0.32073429947 -1.3780033947 0.06493965519 -0.27640510918 -0.0995086875 0.59599108177 -0.20780201779 -0.0676841636 -0.07868982781
-0.23323724175 0.24740889927 0.01861878885 -0.12427771665 -0.22539076117 0.05651246567 0.34374681463 -0.13287194726 -0.68029596718 0.16004492446 0.07155093648 0.3025324189 -0.39744016493 -0.06523351576 0.22416623101 -0.22953138375 -0.05456931141 -0.05598756086 0.17925748577 0.01235918723 -0.20582878348 0.73434550764 -0.20745434793 0.01787958871 -0.02917393256 -0.28381079505 -0.15759165252 1.48568754725 -0.16674217337 0.05946484442 0.16808369082 -0.00825830141 0.22476061302 0.0158296666 0.05733703125 0.01996393156 0.52859278049 -0.05723621664 -0.37715500269 0.08886167466 -0.04780311136 0.14348639263 0.12556024131 0.0984308758 0.08272518509 0.23497158908 -0.72892871091 -0.26383472822 -0.10324618873 0.01570752055
-0.25347217472 -0.35084376005 0.4855986 -0.08624184175 -0.22116991706 0.07183840396 -0.99194079703 -0.37233805506 0.36512224408 0.7344869114 -0.41717042976 0.12688336516 -0.56447269963 0.15509888114 -0.57786473305 -0.33558669828 0.14936047187 -0.30980173824 -0.58208740276 -0.36677899981 -0.33354879571 -0.47563123367 -0.50526967392 -0.19384201324 -0.4675343207 -0.59480079481 -0.99075987885 0.5530174493 -0.12731188125 -0.21408628974 -0.30530206659 -0.28069526361 -0.21625262667 0.25396923201 -0.56751209156 -0.05270214548 -0.51190300809 -0.04833081931 -0.23532490724 -0.01115077488 -0.21427148163 0.22927961282 0.76294315697 -0.6668689652 -0.50548949282 -0.3029231066 -0.98569610549 0.22684857335 -0.2611885812 -0.03737380314
-0.05060566752 -0.73037674397 0.53730332517 -0.01491448948 0.04394086654 0.05765866784 -1.89647072472 -0.02594568657 -0.03638234998 -0.15189646133 -0.02946634686 -0.29137392003 -0.10938885645 0.0655167189 -0.00164176742 -0.03374568962 0.0187917912 -0.18602254497 -0.26453873224 -0.13992234208 0.08086545809 -1.56213561727 -0.01967918576 -0.01307356657 -0.55407490215 -0.24300782131 -0.13019956336 0.34372117857 0.1835720407 -0.09927800493 0.20574260802 -0.42588416622 -0.13948875355 -0.01995344908 -0.0594273633 0.04287111407 -0.37249284512 -0.0234046064 0.61903133156 -0.02143160362 -0.08875840961 -0.32619320429 1.30433970786 -0.21460498381 -0.37806330578 -0.25625855335 0.84936741496 0.32900665778 -0.1582784935 -0.43699421802
0.13959763622 -0.38546095378 0.50584409688 0.3241585599 0.17208330021 0.09519414976 0.11669755088 0.32047117788 0.17084477219 -0.07881198783 0.24910975592 -0.30768594656 0.1016708675 -0.05275781671 0.25313438303 -0.12330861855 -0.29604136357 0.19452651509 0.04793192786 0.22955617991 -0.02464994667 -0.0846632839 0.18425096569 0.23725874501 0.33657106157 0.13331378799 -0.24799791715 0.93126061857 0.12221638615 0.13809874376 0.03732364861 0.29788281066 0.09410489062 0.26637352691 -0.00168534477 -0.07902622802 -0.76215167245 0.08743194606 0.18796939098 -0.0067839883 0.01988486872 1.86649557119 -0.52331102245 0.13063973081 -0.00485443755 -0.0218272102 -1.54542929731 0.0940733264 0.15562177625 0.18416145473
0.66210215543 0.12241153023 1.00398235826 -0.02592342541 0.69423167382 0.20242399819 -0.02855826525 0.1440600324 -0.43085985442 0.93275572892 0.40405201891 0.12673515019 0.05684296263 0.10070501454 0.11773150758 0.33926044361 0.12667153589 0.01906511608 0.1533695144 0.19484003199 0.30246165835 -0.11986735348 0.96675561958 0.09757605879 -0.08227340552 0.17261616623 0.05741339263 1.04468450725 -0.01288098977 -0.01261260541 0.50236422162 0.07868828012 0.090671075 -0.11250955394 -0.189656332 0.00870391169 0.28827280795 -0.02598862526 0.14683545696 0.1026746957 0.10287052016 -0.47138018533 0.51861260004 0.1155313824 0.14374395871 0.01357568909 0.55573256791 0.19836466798 0.08649147337 0.03850027175
-0.42724298858 -0.58629450509 1.54062745027 0.18617810828 -0.04920913536 0.16906784206 -0.93331261397 -0.37330265813 -0.22370855116 0.90815729619 -0.21881290383 -0.06488234522 -0.21315173015 0.1273189776 -0.02684587285 -0.3499352061 0.49170291655 -0.49857116656 -0.43494217181 -0.30406817321 -0.10166015757 -0.97852330298 -0.10380131263 -0.18266162519 -0.19548053024 -0.05257344068 -0.15821133733 -0.24404174201 -0.09373049259 -0.34681501546 -0.11750148128 -0.30589004069 -0.27435540477 -0.1171730582 -0.11373644871 -0.09398554746 -1.20352820421 0.04371751315 0.37617191323 -0.34259209511 -0.2712960865 0.58905787757 -0.01370369118 -0.36061475824 -0.44685489118 -0.38192547527 -0.51792952004 -0.22198558705 -0.0394456415 0.04935037663
0.71238523035 0.4891445593 0.90702379287 0.20531021676 0.59745624372 0.03543388792 0.87315473465 0.38415430854 0.21720667229 -0.16770677652 0.52531263837 -0.30814890558 0.32846051595 0.18791478977 0.00078135261 0.28592180084 0.5462371841 0.51732230597 0.04209693756 0.405384455 0.4157462324 0.50662634559 0.12977215187 -0.06675278893 0.5574762275 0.08997745337 0.30022617127 1.29069208684 0.20071384455 0.04911186145 0.33881524117 0.29562143517 0.35996599652 0.07937508795 0.25067474693 0.37113248915 0.56276586861 -0.05065755694 -0.32530013781 0.55671866597 0.32835824064 0.39084350549 0.09686815808 0.40521458635 0.0678498784 0.4071266911 0.27174924927 0.01460441551 0.28627744491 0.37266252474
-0.19765154695 -0.13394823014 1.44138286986 0.08809751062 -0.10242941626 0.01130287062 1.17545186661 -0.27605036021 0.15264029369 0.34756670933 -0.28385939659 0.28192634097 -0.22983877398 0.0264305686 -0.43669398625 -0.22459705528 -0.65417029733 -0.20185237674 -0.02323951068 -0.17271603232 -0.32764979767 -0.43446644778 0.03506243172 0.03880121533 -0.36383602543 -0.30449587273 0.13840773088 0.02973365558 -0.16076512322 -0.14139602711 -0.30441789294 -0.01243910961 0.07093152024 -0.12150033909 -0.11967124759 0.01267221068 -0.01588570598 -0.03954544241 0.22092055187 -0.07040162335 -0.03895535831 0.52300484806 0.03659507395 -0.11262212297 -0.03800548605 0.03712691525 -0.26703843665 -0.02302666073 0.17096452785 -0.1038528243
0.2024071707 0.07449832303 1.11501367844 -0.16577830374 -0.20705459116 -0.07275478824 0.79372722303 0.07244607912 -0.05961600847 0.08657428083 -0.11741374907 0.05743610202 0.30260617417 0.32960043463 -0.45641170681 0.165851602 -0.30869628077 0.24574287046 0.52768909166 0.128011457 0.00796360668 0.80976891964 0.09687082277 -0.17489537285 0.57629832084 -0.0484581567 -0.02211517477 0.94646221773 0.30231426055 0.36773825713 0.1552376219 0.30590378848 -0.41482009217 0.18609941112 0.21014513587 -0.12867050576 0.65205414451 -0.00351026148 0.28291290972 0.21368670451 -0.05166266493 -0.2008605022 0.33446395366 -0.14693205595 0.30029840826 0.128886847 -0.22644186477 -0.01471985903 -0.15331474636 0.05250762546
-0.18287413532 0.10649358154 -0.0081172343 0.00185873427 -0.43350108285 -0.04322259241 -0.04148045661 -0.17713178708 0.47084804411 -0.14876405952 0.12739156646 0.132068091 0.09899884065 0.0703531096 0.02742557247 0.00738625902 0.240772685 0.11779282702 0.24971434185 0.00245281871 0.12033474211 -0.09267500787 0.02393316791 -0.18639565028 -0.08842856387 -0.13469559823 -0.43223922933 -0.11175823627 -0.00451552046 0.15811990348 0.14676385067 -0.32131577748 -0.38408991812 0.41363157557 -0.47766184262 -0.36900101105 -0.20949470442 0.00139597613 -0.07767050831 0.23491120328 0.04805117411 0.34051936116 -0.23112037333 -0.01117277471 0.1673620042 0.28849117524 -0.82938953226 -0.00427965793 -0.0655790133 -0.08797793147
-0.39227911357 -0.33692323371 -0.20782176388 0.05172052301 0.03350542696 0.10334551385 0.16403689433 0.14941667043 0.08669443393 0.10541837407 -0.01279405273 0.14456632359 0.21278653042 -0.03322060663 0.22271254935 -0.08784794206 -0.09291790562 0.01424275217 0.3823707434 -0.19740535903 0.04130692002 0.02973575974 0.02147815437 0.24494342131 0.14657924761 0.26988704933 0.485412927 0.28848606441 -0.0282102065 -0.19655447778 0.02280584511 0.46912323677 0.14830249602 0.13089182715 0.02276622687 0.11647422895 -0.03565600875 0.0682868086 -0.04371973844 -0.17943872031 0.33554786187 -0.08433758363 -0.14260726104 0.17597989883 0.21215068686 0.00099415305 0.6704068331 0.02192226031 0.16037507331 0.04931768397
-0.16649839896 0.0678002887 0.90788559282 0.15710207572 -0.17817483576 0.08734227283 0.67389177159 0.0736067254 -0.29733179461 -0.18109703232 -0.23630569344 -0.22309506627 -0.13342678832 -0.17176416531 -0.36532678849 -0.00573632417 0.63493584721 0.04015953469 0.22933179685 0.13334492595 0.03167792579 0.42746822588 -0.08921935921 -0.17248625163 -0.31514728013 -0.01328024085 -0.03559203763 1.7709645992 0.01940091981 -0.06099478994 0.14771873255 -0.09958951742 -0.21776956273 -0.07298861213 -0.03781438213 0.18449315648 0.14711003534 -0.02066110464 -0.38277848247 0.10198560586 -0.15451889966 0.04861059191 0.52463799691 0.17510922363 0.04234193616 0.0850300302 0.2009805509 0.13108392982 -0.1515793371 0.05453730443
0.58432155599 0.66683259618 1.90818239628 -0.13559721778 0.34985171262 -0.00693413806 2.63210670938 -0.07436778292 0.28910109789 0.09517132477 0.34479088508 0.032149044 0.64472101323 0.32576830838 -0.29958820651 0.21110336908 0.33446665956 0.15326904803 0.02044762941 0.33476103651 -0.01729744132 0.85281658161 0.40593068322 0.03378959982 0.13465120118 0.34798591049 0.397185411 0.50078192758 -0.04341710062 -0.26462260547 0.18837726232 0.51194922258 0.58730760499 -0.43588060203 0.57654493275 0.5035299827 -0.08014415591 -0.01799506947 -0.43741916639 0.0975849719 0.57088250807 1.00742433698 -1.36998088425 0.02147600595 0.04482052597 0.25996990354 1.60180966386 0.00089471451 0.25981147221 0.16941247323
0.12373203127 0.29970402775 1.64656931988 0.05575604698 0.00257326839 0.1508878524 -0.25250648599 0.0385868334 -0.68328002236 0.12276111729 0.01536950499 0.23297745395 -0.04979820864 0.06706635379 -0.28703528647 -0.03531822677 0.86090747832 -0.07382179116 -0.02747275797 0.11554390145 0.28757765769 -0.16977557487 0.0348287225 -0.07708451281 -0.06639416272 -0.00283700501 0.18396851464 0.07415785855 0.00540674933 -0.03634779395 0.26850588007 0.14437079933 0.25254183308 -0.24699698153 -0.01912571996 -0.12335836773 0.27486779416 -0.03511083339 0.02950494174 0.0334257905 0.08201387382 -0.44701577532 0.12810220932 -0.02712989527 0.36088609234 0.10127810898 1.33390599619 0.4636633094 0.3221126853 0.127923751
